"country","Year","Age","ex","Sex","edagg_1","edagg_2","edagg_3","edagg_4","edagg_5","H_1","H_2","H_3","H_4","H_5","gain_1","gain_2","gain_3","gain_4","gain_5","span_1","span_2","span_3","span_4","span_5"
"Finland",2011,0,83.54,"Women",8.94,4.03,2.75,2.16,1.81,0.11,0.05,0.03,0.03,0.02,9.19,4.18,2.51,2.51,1.67,92.73,96.91,99.42,101.93,103.6
"Finland",2012,0,83.41,"Women",9.03,4.07,2.76,2.16,1.8,0.11,0.05,0.03,0.03,0.02,9.18,4.17,2.5,2.5,1.67,92.59,96.76,99.26,101.76,103.43
"Finland",2013,0,83.82,"Women",8.86,4.04,2.76,2.16,1.8,0.11,0.05,0.03,0.03,0.02,9.22,4.19,2.51,2.51,1.68,93.04,97.23,99.74,102.25,103.93
"Finland",2014,0,83.85,"Women",8.77,4,2.73,2.15,1.79,0.1,0.05,0.03,0.03,0.02,8.38,4.19,2.52,2.52,1.68,92.23,96.42,98.94,101.46,103.14
"Finland",2015,0,84.17,"Women",8.67,3.99,2.73,2.14,1.78,0.1,0.05,0.03,0.03,0.02,8.42,4.21,2.53,2.53,1.68,92.59,96.8,99.33,101.86,103.54
"Finland",2016,0,84.12,"Women",8.68,3.97,2.71,2.12,1.77,0.1,0.05,0.03,0.03,0.02,8.41,4.21,2.52,2.52,1.68,92.53,96.74,99.26,101.78,103.46
"Finland",2017,0,84.22,"Women",8.84,4.04,2.75,2.15,1.79,0.1,0.05,0.03,0.03,0.02,8.42,4.21,2.53,2.53,1.68,92.64,96.85,99.38,101.91,103.59
"Finland",2018,0,84.31,"Women",8.75,3.96,2.69,2.11,1.76,0.1,0.05,0.03,0.02,0.02,8.43,4.22,2.53,1.69,1.69,92.74,96.96,99.49,101.18,102.87
"Finland",2019,0,84.53,"Women",8.81,4.01,2.74,2.14,1.78,0.1,0.05,0.03,0.03,0.02,8.45,4.23,2.54,2.54,1.69,92.98,97.21,99.75,102.29,103.98
"Finland",2020,0,84.66,"Women",8.72,4,2.73,2.14,1.77,0.1,0.05,0.03,0.03,0.02,8.47,4.23,2.54,2.54,1.69,93.13,97.36,99.9,102.44,104.13
"France",1816,0,41.12,"Women",25.59,12.21,6.73,4.68,3.75,0.61,0.29,0.16,0.11,0.09,25.08,11.92,6.58,4.52,3.7,66.2,78.12,84.7,89.22,92.92
"France",1817,0,40.23,"Women",25.92,12.61,6.91,4.69,3.67,0.64,0.31,0.17,0.12,0.09,25.75,12.47,6.84,4.83,3.62,65.98,78.45,85.29,90.12,93.74
"France",1818,0,39.1,"Women",26.25,13.06,7.16,4.82,3.73,0.66,0.33,0.18,0.12,0.09,25.81,12.9,7.04,4.69,3.52,64.91,77.81,84.85,89.54,93.06
"France",1819,0,37.94,"Women",26.66,13.53,7.37,4.91,3.81,0.69,0.35,0.19,0.13,0.1,26.18,13.28,7.21,4.93,3.79,64.12,77.4,84.61,89.54,93.33
"France",1820,0,39.98,"Women",25.81,12.48,6.79,4.61,3.65,0.64,0.31,0.17,0.11,0.09,25.59,12.39,6.8,4.4,3.6,65.57,77.96,84.76,89.16,92.76
"France",1821,0,40.43,"Women",26.43,12.86,7.01,4.77,3.76,0.65,0.31,0.17,0.12,0.09,26.28,12.53,6.87,4.85,3.64,66.71,79.24,86.11,90.96,94.6
"France",1822,0,39.04,"Women",26.78,13.21,7.04,4.66,3.6,0.68,0.33,0.18,0.12,0.09,26.55,12.88,7.03,4.68,3.51,65.59,78.47,85.5,90.18,93.69
"France",1823,0,40.82,"Women",26.39,12.59,6.71,4.48,3.48,0.64,0.3,0.16,0.11,0.08,26.12,12.25,6.53,4.49,3.27,66.94,79.19,85.72,90.21,93.48
"France",1824,0,39.97,"Women",26.8,13.1,7.08,4.77,3.74,0.66,0.32,0.17,0.12,0.09,26.38,12.79,6.79,4.8,3.6,66.35,79.14,85.93,90.73,94.33
"France",1825,0,39.07,"Women",26.74,13.26,7.12,4.72,3.66,0.68,0.33,0.18,0.12,0.09,26.57,12.89,7.03,4.69,3.52,65.64,78.53,85.56,90.25,93.77
"France",1826,0,38.33,"Women",26.48,13.18,7.03,4.62,3.56,0.68,0.34,0.18,0.12,0.09,26.06,13.03,6.9,4.6,3.45,64.39,77.42,84.32,88.92,92.37
"France",1827,0,40.14,"Women",26.23,12.84,7.03,4.78,3.76,0.65,0.32,0.17,0.12,0.09,26.09,12.84,6.82,4.82,3.61,66.23,79.07,85.89,90.71,94.32
"France",1828,0,38.31,"Women",26.57,13.32,7.24,4.86,3.81,0.68,0.34,0.19,0.13,0.1,26.05,13.03,7.28,4.98,3.83,64.36,77.39,84.67,89.65,93.48
"France",1829,0,40.27,"Women",25.83,12.4,6.69,4.52,3.55,0.63,0.3,0.16,0.11,0.09,25.37,12.08,6.44,4.43,3.62,65.64,77.72,84.16,88.59,92.21
"France",1830,0,40.37,"Women",25.84,12.42,6.74,4.59,3.64,0.63,0.3,0.16,0.11,0.09,25.43,12.11,6.46,4.44,3.63,65.8,77.91,84.37,88.81,92.44
"France",1831,0,40.57,"Women",26,12.41,6.64,4.45,3.49,0.63,0.3,0.16,0.11,0.08,25.56,12.17,6.49,4.46,3.25,66.13,78.3,84.79,89.25,92.5
"France",1832,0,36.54,"Women",25.52,13.24,7.38,4.94,3.81,0.69,0.36,0.2,0.13,0.1,25.21,13.15,7.31,4.75,3.65,61.75,74.9,82.21,86.96,90.61
"France",1833,0,39.59,"Women",26.26,12.96,7.07,4.76,3.72,0.65,0.32,0.18,0.12,0.09,25.73,12.67,7.13,4.75,3.56,65.32,77.99,85.12,89.87,93.43
"France",1834,0,35.81,"Women",26.81,14.07,7.63,4.98,3.8,0.74,0.39,0.21,0.14,0.1,26.5,13.97,7.52,5.01,3.58,62.31,76.28,83.8,88.81,92.39
"France",1835,0,40.45,"Women",26,12.61,6.83,4.59,3.57,0.63,0.31,0.17,0.11,0.09,25.48,12.54,6.88,4.45,3.64,65.93,78.47,85.35,89.8,93.44
"France",1836,0,42.79,"Women",25.61,11.89,6.44,4.41,3.49,0.59,0.27,0.15,0.1,0.08,25.25,11.55,6.42,4.28,3.42,68.04,79.59,86.01,90.29,93.71
"France",1837,0,40,"Women",25.2,12.04,6.51,4.4,3.46,0.62,0.3,0.16,0.11,0.09,24.8,12,6.4,4.4,3.6,64.8,76.8,83.2,87.6,91.2
"France",1838,0,40.01,"Women",26.1,12.64,6.82,4.61,3.62,0.64,0.31,0.17,0.11,0.09,25.61,12.4,6.8,4.4,3.6,65.62,78.02,84.82,89.22,92.82
"France",1839,0,41.56,"Women",26.03,12.44,6.78,4.63,3.65,0.62,0.3,0.16,0.11,0.09,25.77,12.47,6.65,4.57,3.74,67.33,79.8,86.45,91.02,94.76
"France",1840,0,41.17,"Women",25.64,12.2,6.57,4.43,3.47,0.61,0.29,0.16,0.11,0.08,25.11,11.94,6.59,4.53,3.29,66.28,78.22,84.81,89.34,92.63
"France",1841,0,41.76,"Women",25.98,12.27,6.56,4.41,3.45,0.61,0.29,0.16,0.1,0.08,25.47,12.11,6.68,4.18,3.34,67.23,79.34,86.02,90.2,93.54
"France",1842,0,40.91,"Women",25.8,12.26,6.58,4.43,3.47,0.62,0.3,0.16,0.11,0.08,25.36,12.27,6.55,4.5,3.27,66.27,78.54,85.09,89.59,92.86
"France",1843,0,41.42,"Women",25.91,12.22,6.52,4.39,3.44,0.62,0.29,0.16,0.1,0.08,25.68,12.01,6.63,4.14,3.31,67.1,79.11,85.74,89.88,93.19
"France",1844,0,42.97,"Women",25.49,11.74,6.3,4.3,3.41,0.59,0.27,0.14,0.1,0.08,25.35,11.6,6.02,4.3,3.44,68.32,79.92,85.94,90.24,93.68
"France",1845,0,44.22,"Women",25.26,11.47,6.22,4.3,3.43,0.56,0.26,0.14,0.1,0.08,24.76,11.5,6.19,4.42,3.54,68.98,80.48,86.67,91.09,94.63
"France",1846,0,41.32,"Women",25.98,12.25,6.47,4.27,3.29,0.62,0.29,0.15,0.1,0.08,25.62,11.98,6.2,4.13,3.31,66.94,78.92,85.12,89.25,92.56
"France",1847,0,41.21,"Women",25.23,11.83,6.29,4.2,3.27,0.6,0.28,0.15,0.1,0.08,24.73,11.54,6.18,4.12,3.3,65.94,77.48,83.66,87.78,91.08
"France",1848,0,41.13,"Women",25.53,12.06,6.45,4.32,3.37,0.61,0.29,0.15,0.1,0.08,25.09,11.93,6.17,4.11,3.29,66.22,78.15,84.32,88.43,91.72
"France",1849,0,36.7,"Women",25.89,13.38,7.3,4.76,3.6,0.7,0.36,0.2,0.13,0.1,25.69,13.21,7.34,4.77,3.67,62.39,75.6,82.94,87.71,91.38
"France",1850,0,44,"Women",25.13,11.41,6.16,4.22,3.34,0.56,0.26,0.14,0.09,0.07,24.64,11.44,6.16,3.96,3.08,68.64,80.08,86.24,90.2,93.28
"France",1851,0,42.41,"Women",25.59,11.76,6.19,4.13,3.22,0.6,0.27,0.14,0.1,0.08,25.45,11.45,5.94,4.24,3.39,67.86,79.31,85.25,89.49,92.88
"France",1852,0,41.95,"Women",25.74,11.97,6.33,4.21,3.27,0.61,0.28,0.15,0.1,0.08,25.59,11.75,6.29,4.2,3.36,67.54,79.29,85.58,89.78,93.14
"France",1853,0,43.24,"Women",25.01,11.3,5.94,3.97,3.09,0.57,0.26,0.14,0.09,0.07,24.65,11.24,6.05,3.89,3.03,67.89,79.13,85.18,89.07,92.1
"France",1854,0,37.02,"Women",25.57,13.03,7.04,4.54,3.4,0.68,0.35,0.19,0.12,0.09,25.17,12.96,7.03,4.44,3.33,62.19,75.15,82.18,86.62,89.95
"France",1855,0,39.5,"Women",25.56,12.26,6.39,4.09,3.07,0.64,0.31,0.16,0.1,0.08,25.28,12.24,6.32,3.95,3.16,64.78,77.02,83.34,87.29,90.45
"France",1856,0,41.32,"Women",25.92,12.16,6.33,4.11,3.13,0.62,0.29,0.15,0.1,0.07,25.62,11.98,6.2,4.13,2.89,66.94,78.92,85.12,89.25,92.14
"France",1857,0,40.16,"Women",26.03,12.4,6.47,4.18,3.17,0.64,0.3,0.16,0.1,0.08,25.7,12.05,6.43,4.02,3.21,65.86,77.91,84.34,88.36,91.57
"France",1858,0,40.06,"Women",25.66,12.16,6.36,4.13,3.15,0.63,0.3,0.16,0.1,0.08,25.24,12.02,6.41,4.01,3.2,65.3,77.32,83.73,87.74,90.94
"France",1859,0,35.94,"Women",26.87,13.76,7.15,4.47,3.32,0.74,0.38,0.2,0.12,0.09,26.6,13.66,7.19,4.31,3.23,62.54,76.2,83.39,87.7,90.93
"France",1860,0,43.87,"Women",25.21,11.34,5.98,3.99,3.09,0.57,0.26,0.13,0.09,0.07,25.01,11.41,5.7,3.95,3.07,68.88,80.29,85.99,89.94,93.01
"France",1861,0,41.03,"Women",26.2,12.26,6.36,4.13,3.16,0.63,0.3,0.15,0.1,0.08,25.85,12.31,6.15,4.1,3.28,66.88,79.19,85.34,89.44,92.72
"France",1862,0,43.31,"Women",25.53,11.55,6.06,4.04,3.13,0.58,0.26,0.14,0.09,0.07,25.12,11.26,6.06,3.9,3.03,68.43,79.69,85.75,89.65,92.68
"France",1863,0,42.45,"Women",25.72,11.77,6.17,4.09,3.16,0.6,0.27,0.14,0.1,0.07,25.47,11.46,5.94,4.24,2.97,67.92,79.38,85.32,89.56,92.53
"France",1864,0,42.78,"Women",25.31,11.48,6.05,4.04,3.15,0.58,0.27,0.14,0.09,0.07,24.81,11.55,5.99,3.85,2.99,67.59,79.14,85.13,88.98,91.97
"France",1865,0,40.93,"Women",25.76,12.04,6.29,4.11,3.14,0.62,0.29,0.15,0.1,0.08,25.38,11.87,6.14,4.09,3.27,66.31,78.18,84.32,88.41,91.68
"France",1866,0,42.57,"Women",25.27,11.65,6.2,4.14,3.2,0.59,0.27,0.14,0.1,0.07,25.12,11.49,5.96,4.26,2.98,67.69,79.18,85.14,89.4,92.38
"France",1867,0,43.21,"Women",25.29,11.38,5.97,3.99,3.09,0.58,0.26,0.14,0.09,0.07,25.06,11.23,6.05,3.89,3.02,68.27,79.5,85.55,89.44,92.46
"France",1868,0,41.19,"Women",25.85,11.98,6.21,4.06,3.11,0.62,0.29,0.15,0.1,0.07,25.54,11.95,6.18,4.12,2.88,66.73,78.68,84.86,88.98,91.86
"France",1869,0,42.12,"Women",25.6,11.72,6.11,4.02,3.1,0.6,0.27,0.14,0.09,0.07,25.27,11.37,5.9,3.79,2.95,67.39,78.76,84.66,88.45,91.4
"France",1870,0,38.47,"Women",25.69,12.52,6.54,4.19,3.16,0.66,0.32,0.17,0.11,0.08,25.39,12.31,6.54,4.23,3.08,63.86,76.17,82.71,86.94,90.02
"France",1871,0,32.58,"Women",25.93,14.46,7.88,4.84,3.45,0.78,0.44,0.24,0.15,0.1,25.41,14.34,7.82,4.89,3.26,57.99,72.33,80.15,85.04,88.3
"France",1872,0,43.63,"Women",25.75,11.71,6.15,4.08,3.14,0.58,0.27,0.14,0.09,0.07,25.31,11.78,6.11,3.93,3.05,68.94,80.72,86.83,90.76,93.81
"France",1873,0,42.81,"Women",25.57,11.61,6.03,3.96,3.04,0.59,0.27,0.14,0.09,0.07,25.26,11.56,5.99,3.85,3,68.07,79.63,85.62,89.47,92.47
"France",1874,0,45.28,"Women",24.98,10.99,5.79,3.88,3.01,0.55,0.24,0.13,0.08,0.07,24.9,10.87,5.89,3.62,3.17,70.18,81.05,86.94,90.56,93.73
"France",1875,0,44.11,"Women",24.88,11.06,5.8,3.86,2.98,0.56,0.25,0.13,0.09,0.07,24.7,11.03,5.73,3.97,3.09,68.81,79.84,85.57,89.54,92.63
"France",1876,0,44.72,"Women",24.97,11.03,5.77,3.84,2.97,0.55,0.24,0.13,0.08,0.07,24.6,10.73,5.81,3.58,3.13,69.32,80.05,85.86,89.44,92.57
"France",1877,0,45.31,"Women",25,10.95,5.7,3.78,2.91,0.55,0.24,0.12,0.08,0.06,24.92,10.87,5.44,3.62,2.72,70.23,81.1,86.54,90.16,92.88
"France",1878,0,44.42,"Women",25.01,10.99,5.71,3.8,2.95,0.56,0.24,0.13,0.08,0.07,24.88,10.66,5.77,3.55,3.11,69.3,79.96,85.73,89.28,92.39
"France",1879,0,45.09,"Women",24.53,10.64,5.52,3.66,2.82,0.54,0.23,0.12,0.08,0.06,24.35,10.37,5.41,3.61,2.71,69.44,79.81,85.22,88.83,91.54
"France",1880,0,43.81,"Women",25.31,11.27,5.86,3.89,3.03,0.57,0.25,0.13,0.09,0.07,24.97,10.95,5.7,3.94,3.07,68.78,79.73,85.43,89.37,92.44
"France",1881,0,44.66,"Women",25.3,11.25,5.91,3.96,3.09,0.56,0.25,0.13,0.09,0.07,25.01,11.16,5.81,4.02,3.13,69.67,80.83,86.64,90.66,93.79
"France",1882,0,44.41,"Women",25.36,11.33,5.93,3.94,3.04,0.56,0.25,0.13,0.09,0.07,24.87,11.1,5.77,4,3.11,69.28,80.38,86.15,90.15,93.26
"France",1883,0,44.55,"Women",25.24,11.19,5.8,3.8,2.9,0.56,0.25,0.13,0.08,0.06,24.95,11.14,5.79,3.56,2.67,69.5,80.64,86.43,89.99,92.66
"France",1884,0,43.78,"Women",25.6,11.49,5.95,3.9,2.99,0.58,0.26,0.13,0.09,0.07,25.39,11.38,5.69,3.94,3.06,69.17,80.55,86.24,90.18,93.24
"France",1885,0,45.28,"Women",25.03,11.01,5.73,3.77,2.88,0.55,0.24,0.13,0.08,0.06,24.9,10.87,5.89,3.62,2.72,70.18,81.05,86.94,90.56,93.28
"France",1886,0,44.49,"Women",25.28,11.25,5.84,3.83,2.92,0.56,0.25,0.13,0.09,0.06,24.91,11.12,5.78,4,2.67,69.4,80.52,86.3,90.3,92.97
"France",1887,0,44.99,"Women",25.08,11.12,5.83,3.86,2.95,0.55,0.24,0.13,0.08,0.06,24.74,10.8,5.85,3.6,2.7,69.73,80.53,86.38,89.98,92.68
"France",1888,0,45.68,"Women",24.82,10.73,5.6,3.74,2.89,0.54,0.23,0.12,0.08,0.06,24.67,10.51,5.48,3.65,2.74,70.35,80.86,86.34,89.99,92.73
"France",1889,0,46.97,"Women",24.59,10.52,5.56,3.77,2.94,0.52,0.22,0.12,0.08,0.06,24.42,10.33,5.64,3.76,2.82,71.39,81.72,87.36,91.12,93.94
"France",1890,0,44.84,"Women",24.8,10.81,5.65,3.77,2.92,0.55,0.24,0.12,0.08,0.06,24.66,10.76,5.38,3.59,2.69,69.5,80.26,85.64,89.23,91.92
"France",1891,0,45.56,"Women",24.21,10.39,5.45,3.64,2.79,0.53,0.23,0.12,0.08,0.06,24.15,10.48,5.47,3.64,2.73,69.71,80.19,85.66,89.3,92.03
"France",1892,0,45.03,"Women",24.58,10.55,5.46,3.63,2.81,0.54,0.23,0.12,0.08,0.06,24.32,10.36,5.4,3.6,2.7,69.35,79.71,85.11,88.71,91.41
"France",1893,0,45.14,"Women",24.61,10.58,5.49,3.66,2.83,0.54,0.23,0.12,0.08,0.06,24.38,10.38,5.42,3.61,2.71,69.52,79.9,85.32,88.93,91.64
"France",1894,0,47.15,"Women",24.16,10.15,5.29,3.55,2.74,0.51,0.21,0.11,0.07,0.06,24.05,9.9,5.19,3.3,2.83,71.2,81.1,86.29,89.59,92.42
"France",1895,0,46.91,"Women",23.89,9.96,5.18,3.48,2.69,0.5,0.21,0.11,0.07,0.06,23.45,9.85,5.16,3.28,2.81,70.36,80.21,85.37,88.65,91.46
"France",1896,0,49.13,"Women",23.6,9.76,5.2,3.57,2.79,0.48,0.2,0.1,0.07,0.06,23.58,9.83,4.91,3.44,2.95,72.71,82.54,87.45,90.89,93.84
"France",1897,0,49.55,"Women",23.68,9.72,5.2,3.62,2.88,0.47,0.19,0.1,0.07,0.06,23.29,9.41,4.96,3.47,2.97,72.84,82.25,87.21,90.68,93.65
"France",1898,0,47.69,"Women",24.01,9.96,5.23,3.58,2.83,0.5,0.21,0.11,0.07,0.06,23.84,10.01,5.25,3.34,2.86,71.53,81.54,86.79,90.13,92.99
"France",1899,0,46.95,"Women",24.33,10.19,5.27,3.53,2.74,0.51,0.21,0.11,0.07,0.06,23.94,9.86,5.16,3.29,2.82,70.89,80.75,85.91,89.2,92.02
"France",1900,0,46.95,"Women",23.77,9.97,5.24,3.55,2.78,0.5,0.21,0.11,0.07,0.06,23.48,9.86,5.16,3.29,2.82,70.43,80.29,85.45,88.74,91.56
"France",1901,0,48.86,"Women",23.53,9.69,5.13,3.51,2.75,0.48,0.2,0.1,0.07,0.06,23.45,9.77,4.89,3.42,2.93,72.31,82.08,86.97,90.39,93.32
"France",1902,0,49.77,"Women",23.3,9.53,5.08,3.49,2.74,0.46,0.19,0.1,0.07,0.05,22.89,9.46,4.98,3.48,2.49,72.66,82.12,87.1,90.58,93.07
"France",1903,0,50.12,"Women",23.14,9.39,5.02,3.5,2.78,0.46,0.19,0.1,0.07,0.05,23.06,9.52,5.01,3.51,2.51,73.18,82.7,87.71,91.22,93.73
"France",1904,0,49.78,"Women",23.27,9.4,4.97,3.44,2.72,0.46,0.19,0.1,0.07,0.05,22.9,9.46,4.98,3.48,2.49,72.68,82.14,87.12,90.6,93.09
"France",1905,0,50.27,"Women",22.81,9.21,4.89,3.34,2.61,0.45,0.18,0.1,0.07,0.05,22.62,9.05,5.03,3.52,2.51,72.89,81.94,86.97,90.49,93
"France",1906,0,49.67,"Women",23.18,9.41,4.97,3.4,2.66,0.46,0.19,0.1,0.07,0.05,22.85,9.44,4.97,3.48,2.48,72.52,81.96,86.93,90.41,92.89
"France",1907,0,50.26,"Women",22.5,9.12,4.92,3.43,2.72,0.44,0.18,0.1,0.07,0.05,22.11,9.05,5.03,3.52,2.51,72.37,81.42,86.45,89.97,92.48
"France",1908,0,51.3,"Women",22.56,9.07,4.92,3.44,2.72,0.44,0.18,0.09,0.07,0.05,22.57,9.23,4.62,3.59,2.56,73.87,83.1,87.72,91.31,93.87
"France",1909,0,52.04,"Women",21.76,8.67,4.76,3.37,2.68,0.41,0.16,0.09,0.06,0.05,21.34,8.33,4.68,3.12,2.6,73.38,81.71,86.39,89.51,92.11
"France",1910,0,53.33,"Women",21.77,8.6,4.74,3.36,2.68,0.4,0.16,0.09,0.06,0.05,21.33,8.53,4.8,3.2,2.67,74.66,83.19,87.99,91.19,93.86
"France",1911,0,50.16,"Women",22.98,9.13,4.81,3.31,2.6,0.45,0.18,0.09,0.07,0.05,22.57,9.03,4.51,3.51,2.51,72.73,81.76,86.27,89.78,92.29
"France",1912,0,53.73,"Women",21.71,8.6,4.78,3.4,2.72,0.4,0.16,0.09,0.06,0.05,21.49,8.6,4.84,3.22,2.69,75.22,83.82,88.66,91.88,94.57
"France",1913,0,53.43,"Women",21.88,8.64,4.76,3.39,2.7,0.41,0.16,0.09,0.06,0.05,21.91,8.55,4.81,3.21,2.67,75.34,83.89,88.7,91.91,94.58
"France",1914,0,53.29,"Women",21.34,8.36,4.59,3.24,2.58,0.4,0.16,0.09,0.06,0.05,21.32,8.53,4.8,3.2,2.66,74.61,83.14,87.94,91.14,93.8
"France",1915,0,52.73,"Women",21.75,8.61,4.71,3.33,2.65,0.41,0.16,0.09,0.06,0.05,21.62,8.44,4.75,3.16,2.64,74.35,82.79,87.54,90.7,93.34
"France",1916,0,52.39,"Women",22.15,8.64,4.64,3.25,2.57,0.42,0.16,0.09,0.06,0.05,22,8.38,4.72,3.14,2.62,74.39,82.77,87.49,90.63,93.25
"France",1917,0,51.89,"Women",22.27,8.63,4.58,3.2,2.54,0.42,0.16,0.09,0.06,0.05,21.79,8.3,4.67,3.11,2.59,73.68,81.98,86.65,89.76,92.35
"France",1918,0,42.97,"Women",25.19,11.68,6.02,3.82,2.85,0.58,0.27,0.14,0.09,0.07,24.92,11.6,6.02,3.87,3.01,67.89,79.49,85.51,89.38,92.39
"France",1919,0,50.32,"Women",23.02,9.22,4.8,3.26,2.55,0.45,0.18,0.09,0.06,0.05,22.64,9.06,4.53,3.02,2.52,72.96,82.02,86.55,89.57,92.09
"France",1920,0,53.71,"Women",22.11,8.63,4.69,3.3,2.63,0.41,0.16,0.09,0.06,0.05,22.02,8.59,4.83,3.22,2.69,75.73,84.32,89.15,92.37,95.06
"France",1921,0,54.77,"Women",21.44,8.28,4.54,3.22,2.56,0.39,0.15,0.08,0.06,0.05,21.36,8.22,4.38,3.29,2.74,76.13,84.35,88.73,92.02,94.76
"France",1922,0,56.85,"Women",19.76,7.62,4.33,3.12,2.51,0.34,0.13,0.08,0.05,0.04,19.33,7.39,4.55,2.84,2.27,76.18,83.57,88.12,90.96,93.23
"France",1923,0,56.67,"Women",20.56,7.9,4.44,3.19,2.56,0.36,0.14,0.08,0.06,0.04,20.4,7.93,4.53,3.4,2.27,77.07,85,89.53,92.93,95.2
"France",1924,0,57.4,"Women",19.84,7.68,4.39,3.19,2.57,0.34,0.13,0.08,0.06,0.04,19.52,7.46,4.59,3.44,2.3,76.92,84.38,88.97,92.41,94.71
"France",1925,0,56.7,"Women",20.11,7.69,4.3,3.07,2.46,0.35,0.13,0.08,0.05,0.04,19.84,7.37,4.54,2.84,2.27,76.54,83.91,88.45,91.29,93.56
"France",1926,0,56.18,"Women",20.53,7.87,4.39,3.15,2.53,0.36,0.14,0.08,0.06,0.04,20.22,7.87,4.49,3.37,2.25,76.4,84.27,88.76,92.13,94.38
"France",1927,0,57.8,"Women",19.73,7.48,4.23,3.06,2.47,0.34,0.13,0.07,0.05,0.04,19.65,7.51,4.05,2.89,2.31,77.45,84.96,89.01,91.9,94.21
"France",1928,0,57.56,"Women",20.12,7.63,4.29,3.1,2.49,0.35,0.13,0.07,0.05,0.04,20.15,7.48,4.03,2.88,2.3,77.71,85.19,89.22,92.1,94.4
"France",1929,0,56.55,"Women",19.89,7.52,4.2,3.02,2.42,0.35,0.13,0.07,0.05,0.04,19.79,7.35,3.96,2.83,2.26,76.34,83.69,87.65,90.48,92.74
"France",1930,0,59.31,"Women",19.5,7.52,4.37,3.2,2.58,0.33,0.13,0.07,0.05,0.04,19.57,7.71,4.15,2.97,2.37,78.88,86.59,90.74,93.71,96.08
"France",1931,0,59.27,"Women",18.84,7.14,4.12,3.02,2.44,0.32,0.12,0.07,0.05,0.04,18.97,7.11,4.15,2.96,2.37,78.24,85.35,89.5,92.46,94.83
"France",1932,0,59.73,"Women",18.91,7.2,4.16,3.03,2.45,0.31,0.12,0.07,0.05,0.04,18.52,7.17,4.18,2.99,2.39,78.25,85.42,89.6,92.59,94.98
"France",1933,0,60.2,"Women",18.55,7.04,4.09,2.98,2.4,0.31,0.12,0.07,0.05,0.04,18.66,7.22,4.21,3.01,2.41,78.86,86.08,90.29,93.3,95.71
"France",1934,0,61.2,"Women",18.46,7.09,4.21,3.11,2.52,0.3,0.11,0.07,0.05,0.04,18.36,6.73,4.28,3.06,2.45,79.56,86.29,90.57,93.63,96.08
"France",1935,0,61.17,"Women",18.04,6.94,4.11,3.02,2.45,0.29,0.11,0.07,0.05,0.04,17.74,6.73,4.28,3.06,2.45,78.91,85.64,89.92,92.98,95.43
"France",1936,0,61.71,"Women",17.95,6.89,4.11,3.05,2.48,0.29,0.11,0.07,0.05,0.04,17.9,6.79,4.32,3.09,2.47,79.61,86.4,90.72,93.81,96.28
"France",1937,0,62.13,"Women",17.95,6.89,4.1,3.02,2.44,0.29,0.11,0.07,0.05,0.04,18.02,6.83,4.35,3.11,2.49,80.15,86.98,91.33,94.44,96.93
"France",1938,0,62.03,"Women",17.76,6.8,4.05,2.99,2.43,0.28,0.11,0.06,0.05,0.04,17.37,6.82,3.72,3.1,2.48,79.4,86.22,89.94,93.04,95.52
"France",1939,0,62.6,"Women",17.28,6.59,3.96,2.94,2.39,0.27,0.1,0.06,0.05,0.04,16.9,6.26,3.76,3.13,2.5,79.5,85.76,89.52,92.65,95.15
"France",1940,0,59.04,"Women",18.32,6.77,3.84,2.76,2.2,0.31,0.11,0.06,0.05,0.04,18.3,6.49,3.54,2.95,2.36,77.34,83.83,87.37,90.32,92.68
"France",1941,0,61.22,"Women",17.9,6.69,3.91,2.87,2.32,0.29,0.11,0.06,0.05,0.04,17.75,6.73,3.67,3.06,2.45,78.97,85.7,89.37,92.43,94.88
"France",1942,0,61.46,"Women",17.84,6.61,3.86,2.84,2.31,0.29,0.11,0.06,0.05,0.04,17.82,6.76,3.69,3.07,2.46,79.28,86.04,89.73,92.8,95.26
"France",1943,0,58.09,"Women",19.95,7.55,4.17,2.98,2.39,0.34,0.13,0.07,0.05,0.04,19.75,7.55,4.07,2.9,2.32,77.84,85.39,89.46,92.36,94.68
"France",1944,0,53.64,"Women",21.25,8.56,4.52,3.07,2.4,0.39,0.16,0.08,0.06,0.04,20.92,8.58,4.29,3.22,2.15,74.56,83.14,87.43,90.65,92.8
"France",1945,0,58.59,"Women",20.06,7.31,4.05,2.93,2.37,0.34,0.12,0.07,0.05,0.04,19.92,7.03,4.1,2.93,2.34,78.51,85.54,89.64,92.57,94.91
"France",1946,0,64.96,"Women",17.17,6.3,3.82,2.89,2.38,0.26,0.1,0.06,0.04,0.04,16.89,6.5,3.9,2.6,2.6,81.85,88.35,92.25,94.85,97.45
"France",1947,0,66.65,"Women",16.2,6.08,3.8,2.9,2.39,0.24,0.09,0.06,0.04,0.04,16,6,4,2.67,2.67,82.65,88.65,92.65,95.32,97.99
"France",1948,0,68.73,"Women",15.24,5.97,3.84,2.96,2.44,0.22,0.09,0.06,0.04,0.04,15.12,6.19,4.12,2.75,2.75,83.85,90.04,94.16,96.91,99.66
"France",1949,0,67.52,"Women",14.96,5.71,3.63,2.78,2.3,0.22,0.08,0.05,0.04,0.03,14.85,5.4,3.38,2.7,2.03,82.37,87.77,91.15,93.85,95.88
